,0
720,62357900
721,122233971
722,87784194
723,60000000
724,36850101
725,77920346
726,104945765
727,67312826
728,119940815
729,74901339
730,33956608
731,55003135
732,73174566
733,31720158
734,39459427
735,47383689
736,141702264
737,71073932
738,78309131
739,26288320
740,26673242
741,52322400
742,49111202
743,17800000
744,27642707
745,14828081
746,30800231
747,90565421
748,50650079
749,25473093
750,57490374
751,39031337
752,30418560
753,193677158
754,10166502
755,783112979
756,542307423
757,158162788
758,102854431
759,59468275
760,189015611
761,41299492
762,85280250
763,44000000
764,300228084
765,50365377
766,152944660
767,58058367
768,115267375
769,61347797
770,149217355
771,62112895
772,113006880
773,57223890
774,677945399
775,361366633
776,330444045
777,346079773
778,300218018
779,128769345
780,368100420
781,231449203
782,95000000
783,152263880
784,287928194
785,192330738
786,154906693
787,157387195
788,307077295
789,223387299
790,214015089
791,198685114
792,180949000
793,152159461
794,63408614
795,149022650
796,56932305
797,121969216
798,187361754
799,127906624
800,110000000
801,159773545
802,141047179
803,41610884
804,75000000
805,259207227
806,68267862
807,34234008
808,33828318
809,33472850
810,118338361
811,113020255
812,60209334
813,18626419
814,154648887
815,74237563
816,52304001
817,12923936
818,11466088
819,80383290
820,28283637
821,89519773
822,9250000
823,6416302
824,155010032
825,168167691
826,9489829
827,136766062
828,52034889
829,130431368
830,190458706
831,7266209
832,9450897
833,107196498
834,139804348
835,179213434
836,54249294
837,98837872
838,65900249
839,126690726
840,25037897
841,5761917
842,352114312
843,132820716
844,204999686
845,609841637
846,216485654
847,110803676
848,98126565
849,75450437
850,47434430
851,116112375
852,52826594
853,149270999
854,72779000
855,47231070
856,709827462
857,484409218
858,127869379
859,390493908
860,273552592
861,549368315
862,314178011
863,202292902
864,173649015
865,171269535
866,260095987
867,256271286
868,177371441
869,188441614
870,223664608
871,225990978
872,216972543
873,242786137
874,212902372
875,184376254
876,161626121
877,152022101
878,120081841
879,155446362
880,88715192
881,161451538
882,142851197
883,200804534
884,110206216
885,189859560
886,222809600
887,106303988
888,132511035
889,88323487
890,69834815
891,66002004
892,100020092
893,224803475
894,119137784
895,144492830
896,94000000
897,69411370
898,97437106
899,82800000
900,50068310
901,48169156
902,109423648
903,97607453
904,234989584
905,44547681
906,160602194
907,119208989
908,41482207
909,83719388
910,129394835
911,40203020
912,55495563
913,49000000
914,69425966
915,144056873
916,49718611
917,60462347
918,113309743
919,83761844
920,105197635
921,56714147
922,30303072
923,82169884
924,58900031
925,63327201
926,42792561
927,26199517
928,60161391
929,42277365
930,23159305
931,34808403
932,25035950
933,38955598
934,71561644
935,55112356
936,44434439
937,66976317
938,26121638
939,38502340
940,10541523
941,16671505
942,10382407
943,24188922
944,22944502
945,9851610
946,40828540
947,60052138
948,55969000
949,6808550
950,28931401
951,12764201
952,72700000
953,20423389
954,36348784
955,207515725
956,474171806
957,68929150
958,104399548
959,151493655
960,196397415
961,108000000
962,3324330
963,85498534
964,50315140
965,90383208
966,25928721
967,70016220
968,325771424
969,77745568
970,102825796
971,528972
972,103738726
973,124305181
974,35743308
975,125212904
976,38085778
977,12379402
978,299288605
979,113714830
980,150000000
981,10539000
982,100860818
983,181000000
984,15436808
985,5200000
986,341631208
987,376141306
988,220673217
989,212000000
990,101702060
991,95149435
992,195268056
993,117615211
994,175372502
995,178051587
996,154749918
997,122126687
998,104876233
999,90683916
1000,141220678
1001,165184237
1002,131183530
1003,76669806
1004,94935764
1005,136885767
1006,113916474
1007,244931766
1008,363258859
1009,74558115
1010,170362582
1011,53854588
1012,56070433
1013,104478416
1014,148412065
1015,123494610
1016,38399961
1017,82966152
1018,56422687
1019,160583018
1020,55181129
1021,30925690
1022,75225693
1023,65664721
1024,72108608
1025,57881056
1026,29400000
1027,38058335
1028,17300889
1029,13681765
1030,60222298
1031,11203026
1032,9323833
1033,42487390
1034,8493890
1035,4607608
1036,2154540
1037,160078586
1038,73706
1039,232324128
1040,368875760
1041,136000000
1042,165615285
1043,300400432
1044,84300000
1045,3484331
1046,111340801
1047,34227298
1048,80049764
1049,50871113
1050,68696770
1051,270248367
1052,48190704
1053,51070807
1054,201585328
1055,363889678
1056,224834564
1057,171963386
1058,70100000
1059,158674180
1060,71000000
1061,73100172
1062,63781810
1063,55157539
1064,156167015
1065,89162162
1066,56359980
1067,20915465
1068,24127895
1069,177394432
1070,36893721
1071,12342632
1072,11087569
1073,14000000
1074,215000000
1075,117487473
1076,672806292
1077,46221189
1078,7448385
1079,90815558
1080,251171807
1081,317375031
1082,177841558
1083,332000000
1084,126546825
1085,571006128
1086,197011982
1087,152266007
1088,190212113
1089,149295601
1090,107458785
1091,320170008
1092,224920315
1093,177259441
1094,178262620
1095,161834276
1096,244527583
1097,111811453
1098,215862692
1099,129540499
1100,95020213
1101,128798265
1102,169837010
1103,120455994
1104,194564672
1105,124827316
1106,75505856
1107,124731534
1108,158733820
1109,151161491
1110,91636986
1111,141069860
1112,205405498
1113,138259062
1114,147845033
1115,136267476
1116,196781193
1117,186167139
1118,165478348
1119,91753202
1120,90029656
1121,170128460
1122,54682547
1123,87840042
1124,75395048
1125,85412898
1126,130786397
1127,109676311
1128,107670357
1129,74597643
1130,120175290
1131,191185897
1132,126248813
1133,92913171
1134,114830111
1135,91974818
1136,51854875
1137,84601681
1138,67347013
1139,45916769
1140,141591324
1141,74000000
1142,41797066
1143,145896422
1144,97552050
1145,41863726
1146,97138686
1147,96618699
1148,34416893
1149,126069509
1150,36037909
1151,157887643
1152,55707411
1153,50451307
1154,48063435
1155,55247881
1156,58785180
1157,46442528
1158,30199105
1159,31670620
1160,29000000
1161,49627779
1162,27053815
1163,65754228
1164,62771059
1165,3000000
1166,24332324
1167,60965854
1168,38172500
1169,22433915
1170,46546197
1171,20350754
1172,60474340
1173,19412993
1174,180274123
1175,14375181
1176,46471023
1177,16872671
1178,14358033
1179,173921954
1180,13395939
1181,24719215
1182,28121100
1183,18902015
1184,28169671
1185,19322135
1186,10667893
1187,20645327
1188,10959475
1189,32017803
1190,22044277
1191,13644292
1192,23937870
1193,117760134
1194,7563728
1195,86758912
1196,94000000
1197,100000000
1198,101229792
1199,69485490
1200,35287788
1201,38869464
1202,6614280
1203,75850624
1204,44907260
1205,127814609
1206,180622424
1207,205298907
1208,119723358
1209,120000000
1210,64076736
1211,114156230
1212,73956241
1213,51801187
1214,107597242
1215,29700000
1216,58401898
1217,17380126
1218,16991902
1219,47536959
1220,10300000
1221,19629760
1222,98337295
1223,6482195
1224,17869048
1225,28258060
1226,5410749
1227,9793496
1228,109906372
1229,173567581
1230,154026136
1231,79700000
1232,163720069
1233,100076342
1234,90247624
1235,48451803
1236,55583804
1237,112343513
1238,95404397
1239,392616625
1240,102244770
1241,117758500
1242,269994119
1243,21834845
1244,50159144
1245,160000000
1246,64572262
1247,52424533
1248,32168970
1249,44350926
1250,26250020
1251,96047633
1252,12532777
1253,3003296
1254,63800345
1255,459270619
1256,156844753
1257,310940086
1258,411348924
1259,321731527
1260,309208309
1261,147934180
1262,117000000
1263,252276927
1264,326551094
1265,139000000
1266,173965010
1267,182300000
1268,69823199
1269,140795793
1270,68915888
1271,231976425
1272,126216940
1273,86369815
1274,113374103
1275,25504513
1276,104155843
1277,60251371
1278,95608995
1279,52277485
1280,150483765
1281,108758521
1282,112544580
1283,48169908
1284,88058786
1285,92219310
1286,91353501
1287,69307224
1288,58405313
1289,41954997
1290,102984862
1291,122200000
1292,85416905
1293,173930596
1294,77477008
1295,59901913
1296,35323292
1297,99423521
1298,120072577
1299,68766121
1300,115505027
1301,84606030
1302,72436439
1303,45479110
1304,57120318
1305,32483410
1306,40263020
1307,27107960
1308,36098382
1309,30353232
1310,25105255
1311,4100000
1312,93246388
1313,68369434
1314,27388767
1315,50363790
1316,82087155
1317,19478106
1318,25871834
1319,19701164
1320,19294901
1321,31083599
1322,51680201
1323,29882645
1324,46216641
1325,41512007
1326,39340177
1327,16519460
1328,63215872
1329,18317151
1330,13678913
1331,27409889
1332,12206028
1333,54674226
1334,17508518
1335,11560806
1336,10089373
1337,12506188
1338,61181942
1339,42064105
1340,4651977
1341,16838910
1342,15000000
1343,635096
1344,25147786
1345,10496317
1346,348319861
1347,14431253
1348,32255440
1349,15304890
1350,11263966
1351,2106557
1352,187479518
1353,63013281
1354,19598588
1355,27330000
1356,40382659
1357,243240178
1358,79958599
1359,173959438
1360,64626786
1361,140470746
1362,62022014
1363,54700105
1364,27610873
1365,40346186
1366,572700000
1367,22211426
1368,113019290
1369,24159934
1370,173398518
1371,152036382
1372,60328000
1373,80197993
1374,288383523
1375,126041322
1376,50041732
1377,48814909
1378,69055695
1379,21819348
1380,83615414
1381,147332697
1382,36733909
1383,77566815
1384,9494789
1385,31755742
1386,60740827
1387,85167639
1388,18552460
1389,30016165
1390,18409891
1391,53587404
1392,27437881
1393,3566637
1394,5914908
1395,89460381
1396,42045846
1397,106269971
1398,14708696
1399,128499205
1400,161772375
1401,210308099
1402,174600318
1403,24185781
1404,53208180
1405,68106245
1406,104384188
1407,115101622
1408,306776732
1409,234801895
1410,287553595
1411,373554033
1412,350448145
1413,196114570
1414,15134293
1415,136706683
1416,199200000
1417,115922175
1418,167722310
1419,191502426
1420,212385533
1421,165335153
1422,116400000
1423,327311859
1424,210819611
1425,140161792
1426,156822020
1427,216763646
1428,176885658
1429,115603229
1430,160259319
1431,155545279
1432,103
1433,74787599
1434,160638883
1435,163670000
1436,105834556
1437,116980662
1438,47042000
1439,254134910
1440,114281051
1441,105173115
1442,92374674
1443,63833449
1444,114663461
1445,69631118
1446,96455697
1447,151119219
1448,83282296
1449,118880016
1450,70200000
1451,51132598
1452,152427960
1453,192452832
1454,156835339
1455,93772522
1456,129266061
1457,45892212
1458,54819301
1459,117195061
1460,42647449
1461,84025816
1462,91709827
1463,90810892
1464,65663276
1465,159291809
1466,51842679
1467,53653224
1468,75505973
1469,66486080
1470,84646831
1471,38413606
1472,38122105
1473,38748395
1474,63782078
1475,51376861
1476,36160375
1477,82394288
1478,34742066
1479,41480851
1480,48428063
1481,63372757
1482,14460000
1483,39267515
1484,29202884
1485,31911598
1486,24048000
1487,60896147
1488,108609310
1489,22034832
1490,53909751
1491,21800302
1492,51148651
1493,31070211
1494,35294470
1495,19204929
1496,17193231
1497,102820008
1498,16930884
1499,25224242
1500,26155781
1501,37962774
1502,31148328
1503,15007991
1504,15368897
1505,13001257
1506,24922237
1507,30536013
1508,30114487
1509,12
1510,13521829
1511,18618284
1512,64352607
1513,8454301
1514,62616646
1515,18195610
1516,26828365
1517,18074539
1518,3102550
1519,35078241
1520,480314
1521,14711793
1522,108348
1523,2527904
1524,140752617
1525,287506194
1526,186438883
1527,37036004
1528,33013805
1529,16930185
1530,78636257
1531,24829644
1532,21126225
1533,504050219
1534,201634991
1535,333000000
1536,100491683
1537,105178561
1538,48902953
1539,98185582
1540,140767956
1541,92380927
1542,133346506
1543,64445708
1544,102356381
1545,94728529
1546,17137302
1547,71441250
1548,90259536
1549,134402450
1550,195312802
1551,77516304
1552,101646581
1553,60780981
1554,97594140
1555,39514713
1556,92601050
1557,96188903
1558,40547440
1559,33000337
1560,100654149
1561,121147947
1562,33139618
1563,31596911
1564,52597999
1565,54926886
1566,20217080
1567,38159905
1568,8888143
1569,45236543
1570,8345056
1571,14010832
1572,7002261
1573,16374328
1574,5684789
1575,17286299
1576,60700000
1577,23321954
1578,68896829
1579,187500000
1580,219076518
1581,95714875
1582,43650785
1583,27187653
1584,49469904
1585,24748670
1586,96900000
1587,60527873
1588,115229890
1589,44352417
1590,129000000
1591,56870414
1592,56308881
1593,21500000
1594,15395087
1595,20158808
1596,27200316
1597,11137801
1598,76000000
1599,29000000
1600,13000000
1601,85564310
1602,93282604
1603,14
1604,4488529
1605,21148829
1606,6673422
1607,183293131
1608,110230332
1609,109449237
1610,289317794
1611,53181600
1612,201957688
1613,101624843
1614,65705772
1615,68296293
1616,61489265
1617,50750000
1618,57891803
1619,90426405
1620,71868327
1621,67918658
1622,86175291
1623,38793283
1624,43318349
1625,28818995
1626,142044638
1627,35402320
1628,29657751
1629,14000000
1630,36800000
1631,20080020
1632,30523226
1633,82466670
1634,611899420
1635,441286195
1636,412800000
1637,269958228
1638,29506464
1639,226830568
1640,35926213
1641,411006740
1642,321365567
1643,124272124
1644,8555008
1645,181466833
1646,114908830
1647,80936232
1648,170764026
1649,78000000
1650,76270454
1651,171600000
1652,153997819
1653,281929795
1654,152500343
1655,124914842
1656,119772232
1657,147780440
1658,56505065
1659,91036760
1660,60922980
1661,117719158
1662,99357138
1663,137587063
1664,116766556
1665,77278331
1666,122644820
1667,90574188
1668,46836394
1669,58795814
1670,122489822
1671,65884703
1672,43984230
1673,63100000
1674,77208711
1675,41604473
1676,39053061
1677,64437847
1678,70442940
1679,36351350
1680,38307627
1681,66980456
1682,63102666
1683,59192128
1684,56489558
1685,41597830
1686,33889159
1687,229736344
1688,70992898
1689,2415472
1690,66122026
1691,82150642
1692,50671850
1693,29548291
1694,100000000
1695,34942188
1696,28341469
1697,39438674
1698,25023434
1699,39171130
1700,74188937
1701,27645491
1702,42886719
1703,46152800
1704,21567853
1705,22200000
1706,114977104
1707,23580000
1708,36993168
1709,40452643
1710,17000000
1711,20796847
1712,15431177
1713,33333531
1714,24362772
1715,19829957
1716,30411183
1717,51702483
1718,42972994
1719,14334401
1720,10126458
1721,13
1722,28831145
1723,15478800
1724,13411957
1725,24902723
1726,11000000
1727,23057115
1728,16900000
1729,25000000
1730,11207130
1731,10719357
1732,13000000
1733,85446075
1734,10070000
1735,10324441
1736,11772461
1737,27635305
1738,5778353
1739,4064495
1740,19844979
1741,2405420
1742,27603069
1743,34153101
1744,777423
1745,2336172
1746,19255873
1747,10589102
1748,48531470
1749,6500000
1750,71009334
1751,3052000
1752,34670720
1753,8784318
1754,133000000
1755,155721132
1756,172363301
1757,1397284
1758,70181428
1759,106371651
1760,80035402
1761,87055349
1762,41895491
1763,40002112
1764,36609995
1765,42105111
1766,68729358
1767,16980098
1768,16290976
1769,21049053
1770,12372410
1771,8434146
1772,30551495
1773,83188165
1774,4562146
1775,669276
1776,23081726
1777,234710455
1778,102391382
1779,185991646
1780,538400000
1781,141407024
1782,86930411
1783,53302314
1784,75993061
1785,53187659
1786,47351251
1787,36642838
1788,6399
1789,18653615
1790,33372606
1791,51881013
1792,10827816
1793,7434726
1794,29541790
1795,9366227
1796,16123851
1797,5837674
1798,94679598
1799,38119483
1800,15520023
1801,505000000
1802,369884651
1803,189833357
1804,75597042
1805,147880543
1806,182016617
1807,84772742
1808,77737889
1809,88880821
1810,110627965
1811,92542418
1812,67800064
1813,95708457
1814,57479076
1815,35424826
1816,22400154
1817,51164106
1818,9930095
1819,19351569
1820,77112176
1821,33788161
1822,23619609
1823,63647656
1824,43058898
1825,13555988
1826,10696210
1827,72629670
1828,26193068
1829,17709155
1830,14400000
1831,15447154
1832,12000000
1833,9479718
1834,15400000
1835,92991835
1836,24000000
1837,73244881
1838,70687344
1839,46
1840,42000000
1841,40222729
1842,205738714
1843,41170784
1844,37000000
1845,43928932
1846,41627431
1847,17762705
1848,14899417
1849,17600000
1850,10011050
1851,970816
1852,69701637
1853,2856712
1854,389925971
1855,358991681
1856,303788635
1857,29907685
1858,299965036
1859,132675402
1860,272742922
1861,121697323
1862,117224271
1863,187884007
1864,149281606
1865,318000141
1866,97918663
1867,100525432
1868,131282949
1869,122195920
1870,113086475
1871,177243185
1872,187000000
1873,57588485
1874,60072596
1875,53000000
1876,207945075
1877,41158757
1878,183936074
1879,48548426
1880,109862682
1881,66787908
1882,135680000
1883,67192859
1884,84146832
1885,45554533
1886,41596251
1887,43967255
1888,86865564
1889,88346473
1890,27640028
1891,39143839
1892,37672350
1893,41237648
1894,35841901
1895,65464324
1896,60000000
1897,80547866
1898,135330182
1899,41296320
1900,50907234
1901,50907422
1902,47241945
1903,78378744
1904,31678778
1905,54586584
1906,46069568
1907,68349884
1908,35387212
1909,67200000
1910,45636368
1911,47126295
1912,64822796
1913,72258126
1914,32005248
1915,65569869
1916,46089287
1917,51416464
1918,49779728
1919,17425000
1920,27105095
1921,39300000
1922,37597471
1923,28972508
1924,21284514
1925,83707310
1926,20211394
1927,32000000
1928,36620508
1929,34077920
1930,2297493
1931,18432000
1932,18253415
1933,22222308
1934,56255142
1935,17807569
1936,52302796
1937,25836616
1938,17519169
1939,100914445
1940,73276047
1941,60427839
1942,16605763
1943,17432163
1944,17436509
1945,15473333
1946,34854990
1947,14109284
1948,22942221
1949,13801755
1950,30426096
1951,32204030
1952,34560577
1953,13391174
1954,27674124
1955,12482775
1956,12398628
1957,17280326
1958,24145613
1959,12639297
1960,10686841
1961,36606743
1962,16974459
1963,9109322
1964,12382362
1965,10337477
1966,11341016
1967,20000000
1968,11110975
1969,16549477
1970,7000000
1971,15008161
1972,6575282
1973,6420319
1974,27462041
1975,7659918
1976,10442808
1977,5210988
1978,12007070
1979,4001121
1980,16863583
1981,5530764
1982,159375308
1983,5048693
1984,1675706
1985,5359645
1986,7400000
1987,3727746
1988,305070
1989,47301471
1990,4634062
1991,346594
1992,17671101
1993,5496951
1994,424208848
1995,216197492
1996,110879513
1997,70067909
1998,173046663
1999,44017374
2000,381109762
2001,40846082
2002,49830607
2003,101564935
2004,5728213
2005,54956140
2006,274925095
2007,8613462
2008,76586316
2009,18755936
2010,29922472
2011,4750000
2012,6928068
2013,5310554
2014,2119994
2015,108047131
2016,32801173
2017,46770602
2018,10680275
2019,31912793
2020,268157400
2021,351583407
2022,151668774
2023,261572744
2024,141774679
2025,87000000
2026,144216468
2027,65535067
2028,19682924
2029,65070412
2030,76488889
2031,67683989
2032,88923251
2033,72417394
2034,98235548
2035,51973029
2036,14796236
2037,129042871
2038,87754044
2039,41382841
2040,103215094
2041,99206215
2042,76286096
2043,62646763
2044,21378361
2045,47088990
2046,24911670
2047,24007324
2048,100000000
2049,23000000
2050,36133014
2051,35692920
2052,17200925
2053,24000000
2054,16702864
2055,34441873
2056,2945600
2057,28008462
2058,12000000
2059,10501938
2060,8038061
2061,25312387
2062,6735922
2063,14110013
2064,5887457
2065,20275812
2066,26527510
2067,25739015
2068,20719451
2069,6212282
2070,22309223
2071,3500000
2072,676698
2073,7972967
2074,382174
2075,871279
2076,34000000
2077,1831348
2078,6948633
2079,13551174
2080,121463226
2081,90508336
2082,150816700
2083,51053787
2084,38000000
2085,99965753
2086,7018189
2087,266586800
2088,183316455
2089,72070731
2090,125586134
2091,136621271
2092,109502303
2093,19179969
2094,70000000
2095,71625195
2096,57103895
2097,136150434
2098,30331165
2099,43165571
2100,69623713
2101,45710059
2102,21170563
2103,115350426
2104,19693891
2105,29536299
2106,10000000
2107,97542952
2108,20455276
2109,7314027
2110,19300000
2111,9500000
2112,86915017
2113,2000000
2114,1569918
2115,3758328
2116,374743
2117,8720000
2118,9627492
2119,2281089
2120,43848069
2121,135000000
2122,37311672
2123,13620075
2124,16942795
2125,235860116
2126,247275374
2127,92823546
2128,53977250
2129,119754278
2130,133432856
2131,76514050
2132,68263166
2133,6490401
2134,83258226
2135,29381649
2136,40492759
2137,30987695
2138,30102717
2139,80573774
2140,50007546
