,0
2063,-29159321
2064,-2450607
2065,-2301275
2066,2601652
2067,48297330
2068,-2600607
2069,35413299
2070,9247567
2071,24010632
2072,98533149
2073,-43755420
2074,62370185
2075,49881624
2076,-4133314
2077,-3168308
2078,-2923272
2079,-9199860
2080,16183205
2081,-12583391
2082,3355156
2083,-8274682
2084,11581151
2085,13379181
2086,-48709794
2087,16604129
2088,-7839224
2089,-2907705
2090,-9034624
2091,-9502892
2092,-3101375
2093,4665761
2094,-7656504
2095,-12433104
2096,-26007887
2097,17502475
2098,-29658051
2099,-27053056
2100,-3541996
2101,-23947315
2102,11092830
2103,14881820
2104,-11311900
2105,-10544433
2106,23140297
2107,-9492331
2108,-3733425
2109,-15020508
2110,3254794
2111,-27144555
2112,7597237
2113,-14312140
2114,13842648
2115,-1233719
2116,-11486371
2117,-16864625
2118,-24354897
2119,-8535417
2120,-18729862
2121,-3438429
2122,-16718098
2123,-24263898
2124,177389074
2125,3664090
2126,-21078757
2127,-22609310
2128,-18302710
2129,-37666814
2130,-6610566
2131,-24354897
2132,-27349430
2133,54653243
2134,-17068254
2135,-25003097
2136,-22119311
2137,18624242
2138,-23413969
2139,-21925841
2140,-20803732
2141,-21078757
2142,-23504082
2143,-23011796
2144,-31196441
2145,588654514
2146,217933243
2147,136248364
2148,62187683
2149,215134914
2150,41753041
2151,565936703
2152,28408521
2153,-28085038
2154,34698912
2155,103106047
2156,-14853181
2157,39342074
2158,329242415
2159,-25948878
2160,82865489
2161,-281997
2162,12292910
2163,-29344135
2164,-13409321
2165,5821918
2166,-23750359
2167,-24347750
2168,107021857
2169,17253603
2170,38183698
2171,-10303156
2172,15295256
2173,267135818
2174,456288446
2175,200838205
2176,288919921
2177,156783146
2178,109264849
2179,150492203
2180,63114727
2181,3932887
2182,57319752
2183,65996915
2184,68330832
2185,73773416
2186,57113673
2187,122148164
2188,53797940
2189,17095922
2190,136439630
2191,86076158
2192,36067924
2193,90998722
2194,87864166
2195,72696040
2196,55087116
2197,-24347750
2198,34010706
2199,32311615
2200,13154275
2201,27376712
2202,129850980
2203,8344809
2204,20677952
2205,-28131969
2206,19912844
2207,-1025554
2208,7377565
2209,-1579580
2210,-22800274
2211,4681458
2212,-20526270
2213,-20526270
2214,-24797396
2215,8877492
2216,-9883116
2217,-8112814
2218,-13299228
2219,7808685
2220,-15832292
2221,-6407532
2222,-16820123
2223,2462401
2224,9983142
2225,8941841
2226,-4881316
2227,-12261426
2228,4662528
2229,-17377540
2230,1233996
2231,-21656810
2232,-10849131
2233,-20356054
2234,-19277855
2235,-20526270
2236,47668058
2237,-18723359
2238,-19178852
2239,-17115751
2240,-492044
2241,118782841
2242,103211031
2243,-19221676
2244,147682451
2245,43331471
2246,24963769
2247,88932989
2248,-11341195
2249,265458620
2250,254228621
2251,113403719
2252,144962928
2253,127740079
2254,113861949
2255,1992737
2256,119422644
2257,-20975338
2258,59103816
2259,47570241
2260,130723787
2261,-21252632
2262,17564950
2263,29064325
2264,64793287
2265,48175562
2266,1388492
2267,107820793
2268,-18121289
2269,-21252632
2270,14295747
2271,-14605224
2272,87146523
2273,3940218
2274,-11489259
2275,3501450
2276,-8896313
2277,-26222421
2278,55649424
2279,-24707790
2280,-19038305
2281,-14140396
2282,-19720465
2283,-17331356
2284,-14374342
2285,-8082422
2286,-23833567
2287,-17221970
2288,43917425
2289,162408382
2290,24364192
2291,-3371523
2292,546339
2293,325437966
2294,321161321
2295,113921832
2296,61739399
2297,133161087
2298,131553447
2299,69007096
2300,57295694
2301,-18978801
2302,-12492224
2303,76221506
2304,16950292
2305,27206190
2306,16831282
2307,21815249
2308,80279211
2309,39293126
2310,94061490
2311,-29267461
2312,5938896
2313,17739328
2314,-735157
2315,-24357914
2316,-22509392
2317,-9234405
2318,254216614
2319,3334325
2320,-19483903
2321,-20002477
2322,-2968650
2323,-15579203
2324,-15395689
2325,-19108675
2326,-10963044
2327,4610967
2328,-1434082
2329,48749507
2330,-13964421
2331,-17540673
2332,36264661
2333,-17311811
2334,-13409412
2335,-19502415
2336,-17141337
2337,-19380233
2338,-18385713
2339,477218946
2340,671309957
2341,253933453
2342,527272125
2343,252226522
2344,443820173
2345,449300477
2346,302926933
2347,-16965086
2348,205194597
2349,-5357756
2350,234457160
2351,87091078
2352,68316567
2353,142279035
2354,74447295
2355,148050107
2356,128562552
2357,87636196
2358,47044190
2359,-24995760
2360,121393228
2361,61641945
2362,47468397
2363,59968329
2364,65757644
2365,47545484
2366,8580666
2367,49059445
2368,33312938
2369,39866140
2370,63927323
2371,45086529
2372,25677763
2373,116106070
2374,24091439
2375,116262648
2376,27848979
2377,40046805
2378,20208837
2379,38669772
2380,30834888
2381,22619085
2382,17825223
2383,70040357
2384,17451584
2385,42038738
2386,57643365
2387,16154712
2388,22409267
2389,9918478
2390,37492730
2391,28629063
2392,13214695
2393,84498160
2394,16515373
2395,37515741
2396,7117050
2397,-17560476
2398,31539410
2399,2568790
2400,5790018
2401,6222939
2402,3303671
2403,22165186
2404,18747669
2405,-19505915
2406,31196441
2407,3294045
2408,25138487
2409,17678448
2410,9050484
2411,-11751564
2412,49307119
2413,1862228
2414,-3800045
2415,-24354897
2416,-22243538
2417,667143
2418,-6003821
2419,-23443307
2420,-161334
2421,41094924
2422,-4858755
2423,-7204054
2424,3428824
2425,-6542765
2426,-14268797
2427,22569796
2428,-16
2429,-7206505
2430,-9801014
2431,-7521892
2432,22918510
2433,-12555131
2434,-3562123
2435,943635
2436,-27110322
2437,6482040
2438,-24760332
2439,-6240468
2440,-10483841
2441,-23137430
2442,-8266451
2443,-307885715
2444,-2941912
2445,-10238216
2446,-15142408
2447,-19000228
2448,504530
2449,-5835797
2450,-20186473
2451,-13248981
2452,-16661775
2453,-16661775
2454,-18971094
2455,-17536617
2456,7776654
2457,-7475096
2458,-15809068
2459,-17105225
2460,79224549
2461,113522871
2462,179630616
2463,8454422
2464,-15484128
2465,206938202
2466,-16255205
2467,419315462
2468,466066914
2469,657135909
2470,360009893
2471,217989193
2472,198197809
2473,97767444
2474,73181675
2475,297622975
2476,77115114
2477,30034859
2478,113251978
2479,19016864
2480,14355442
2481,7949102
2482,29077041
2483,-17273808
2484,10095091
2485,8338636
2486,11705581
2487,2571140
2488,7539034
2489,-4529059
2490,-2831325
2491,6763882
2492,-13259470
2493,-11411184
2494,-18205520
2495,5091021
2496,-15796784
2497,5772376
2498,-13505635
2499,-15499344
2500,-123
2501,-13781137
2502,197157031
2503,-16446418
2504,19412297
2505,-1776253
2506,-8264148
2507,4848089
2508,89919693
2509,31331626
2510,-8457269
2511,168864850
2512,3714049
2513,94907646
2514,354302041
2515,62377357
2516,98849672
2517,98414177
2518,63451383
2519,77237591
2520,47669489
2521,44676766
2522,38980155
2523,48736395
2524,-16252013
2525,106203841
2526,101146933
2527,-15219079
2528,31795599
2529,18455609
2530,-16231833
2531,33315773
2532,43388039
2533,45769849
2534,23049003
2535,12826564
2536,-7600091
2537,34492231
2538,4976949
2539,58921145
2540,-2217092
2541,-6552391
2542,30987626
2543,-7192268
2544,18855718
2545,4950383
2546,-16466864
2547,37940643
2548,-9658588
2549,5409940
2550,-7458496
2551,-4342150
2552,-12292763
2553,22364358
2554,-2532620
2555,-14054597
2556,-11820163
2557,-11536445
2558,-10770308
2559,60128656
2560,41358308
2561,-2677498
2562,71258185
2563,13586165
2564,-307360
2565,-3488955
2566,-2530136
2567,-14631105
2568,16770099
2569,-826907
2570,9146984
2571,34950140
2572,-15248016
2573,-11375223
2574,12749206
2575,-12848718
2576,108422141
2577,18
2578,-9702681
2579,792807082
2580,826340762
2581,291916431
2582,-4831900
2583,84556418
2584,92165830
2585,79736929
2586,137858878
2587,128057995
2588,108411176
2589,88626632
2590,75943184
2591,121220981
2592,-16231833
2593,36943783
2594,36387902
2595,142517970
2596,29522488
2597,61548061
2598,61433897
2599,96473702
2600,148068791
2601,50285361
2602,33340236
2603,51196556
2604,23355757
2605,24263842
2606,38892844
2607,55379952
2608,22722797
2609,315200084
2610,14390535
2611,27160540
2612,71023070
2613,11876614
2614,95355481
2615,13056050
2616,77477397
2617,62
2618,6118548
2619,6703763
2620,12150907
2621,36689630
2622,18636927
2623,1189503
2624,24220915
2625,-19766232
2626,38825091
2627,116950206
2628,-15001858
2629,94241657
2630,113084592
2631,25746480
2632,21340388
2633,-13865085
2634,-1797495
2635,-7660289
2636,-6221609
2637,-8732939
2638,-9549811
2639,-14806093
2640,-10227600
2641,91916284
2642,-15604732
2643,-13865085
2644,-4359238
2645,83790
2646,8854602
2647,-14048381
2648,-14422275
2649,-11808586
2650,4171139
2651,-1500185
2652,-9365587
2653,-14048381
2654,-15604732
2655,-9376161
2656,-1536621
2657,-18250198
2658,-886539
2659,-22196285
2660,-13684180
2661,-1264725
2662,95396074
2663,94406191
2664,68168239
2665,-13114005
2666,224995489
2667,1327019192
2668,85891358
2669,204981477
2670,77226360
2671,73280369
2672,75683678
2673,72481572
2674,-12814451
2675,57532389
2676,106059560
2677,37788517
2678,38873350
2679,85048662
2680,65266274
2681,34052123
2682,31318217
2683,16439507
2684,35882736
2685,-10975374
2686,53831079
2687,16040122
2688,-11675417
2689,-13219302
2690,53192418
2691,15745826
2692,2673266
2693,53350096
2694,-15681732
2695,-9483781
2696,26733215
2697,-7317814
2698,-13395193
2699,-11193396
2700,23733756
2701,20288954
2702,-11833215
2703,-16748140
2704,3539757
2705,-13047925
2706,119075121
2707,-12059212
2708,11387280
2709,5897536
2710,113714128
2711,1271960396
2712,8780238
2713,-14409348
2714,-12877683
2715,-2606055
2716,-11746580
2717,288272009
2718,-11442052
2719,182524844
2720,124033105
2721,80149952
2722,112951659
2723,121153826
2724,151432927
2725,97586429
2726,60769557
2727,59376789
2728,84773153
2729,58097021
2730,211247805
2731,39504359
2732,62343282
2733,45206342
2734,53541138
2735,140887707
2736,43650935
2737,37391600
2738,74237140
2739,56366014
2740,26542147
2741,16910638
2742,99390401
2743,24622168
2744,31507451
2745,27700056
2746,26856901
2747,-12501548
2748,31208669
2749,22317724
2750,26929346
2751,32393062
2752,31278142
2753,20560942
2754,38022473
2755,81857837
2756,17274852
2757,45194983
2758,11661773
2759,36871219
2760,-11861750
2761,10667242
2762,63950350
2763,80076372
2764,9006117
2765,54988664
2766,19803896
2767,9671949
2768,-12800821
2769,12537754
2770,12107551
2771,-10819881
2772,-11403483
2773,31832540
2774,8770238
2775,-13350040
2776,56890147
2777,-12666819
2778,3677272
2779,743055
2780,20165152
2781,-26485562
2782,-1897186
2783,-4378076
2784,28606672
2785,-11554237
2786,-398733
2787,7621209
2788,5105811
2789,7500893
2790,-12177448
2791,-11205527
2792,-13003943
2793,-1839379
2794,26926064
2795,-12922674
2796,13424407
2797,-3348402
2798,880830
2799,-6200868
2800,-11571845
2801,-8851651
2802,111923004
2803,-6206136
2804,-11107850
2805,31263265
2806,-22336560
2807,-2542640
2808,-9153699
2809,-10739927
2810,-19767030
2811,-12834274
2812,-7036746
2813,-3395127
2814,13798715
2815,-11753149
2816,-4279476
2817,54184547
2818,-12177448
2819,-7361614
2820,-12177448
2821,-11066225
2822,-12018563
2823,47432
2824,175313
2825,-10819881
2826,-10678709
2827,-13115537
2828,-3649114
2829,162899
2830,-10520964
2831,-11393141
2832,-11706984
2833,-16291474
2834,-11107850
2835,-11554237
2836,1
2837,-11403483
2838,-11554237
2839,10819871
2840,-11254696
2841,8740059
2842,-6266195
2843,62666332
2844,-10678709
2845,202095304
2846,-10
2847,11992878
2848,5475133
2849,-10012409
2850,105574911
2851,86214218
2852,-15318829
2853,-11403483
2854,-10539378
2855,16014519
2856,158841068
2857,55571595
2858,-7883002
2859,139570714
2860,275783738
2861,-11107850
2862,1373314
2863,44084153
2864,33255999
2865,52883247
2866,18190913
2867,106555202
2868,-11550846
2869,18189342
2870,-11550846
2871,3568255
2872,79903256
2873,14840059
2874,-13346122
2875,7558817
2876,13636931
2877,-5278822
2878,-6456163
2879,-14251936
2880,-7076826
2881,-10816706
2882,1388455
2883,10733780
2884,-13171989
2885,8915151
2886,-11251393
2887,-9260928
2888,-5764020
2889,-7510254
2890,-9559365
2891,-10263135
2892,498539917
2893,-10716154
2894,-8268966
2895,22631358
2896,-83852652
2897,-9610838
2898,36114516
2899,37018487
2900,33693087
2901,15100777
2902,-12700031
2903,9654084
2904,36918004
2905,-21189478
2906,-9870747
2907,-4629751
2908,34152781
2909,-3128330
2910,-7805217
2911,19440244
2912,41440147
2913,53126905
2914,217365
2915,-11861750
2916,285963663
2917,129628939
2918,32246730
2919,-4260091
2920,565027800
2921,97897083
2922,109748692
2923,68313131
2924,97161892
2925,59185891
2926,24206388
2927,34642923
2928,19274090
2929,-11256090
2930,145541850
2931,5679843
2932,18977186
2933,12986748
2934,12464385
2935,23959650
2936,34994656
2937,11071526
2938,5540979
2939,2998341
2940,27362260
2941,75352786
2942,12332220
2943,358098
2944,2365972
2945,-10821222
2946,-10267419
2947,37018233
2948,-2466967
2949,11394549
2950,-10001238
2951,-8268721
2952,-1698063
2953,-8103381
2954,107
2955,-9893309
2956,60012324
2957,-8589820
2958,-8829136
2959,-8983824
2960,-5117462
2961,-9243390
2962,-9319242
2963,-8486278
2964,-11188909
2965,-25271336
2966,-7188291
2967,2951556
2968,-8321492
2969,18065100
2970,1308350
2971,-8321492
2972,205075481
2973,34115418
2974,-8222606
2975,21986169
2976,29758593
2977,21206889
2978,1566838
2979,-11876614
2980,7668133
2981,-4068166
2982,-5056506
2983,3248604
2984,-9253825
2985,-8222190
2986,-2627197
2987,-13703650
2988,-8546098
2989,13287373
2990,-5894608
2991,3454966
2992,3120946
2993,262132945
2994,-7904534
2995,204402919
2996,443195139
2997,142672563
2998,60692456
2999,154349144
3000,175649639
3001,283192301
3002,-8983992
3003,64065899
3004,34557200
3005,57208360
3006,50579919
3007,25225304
3008,28143713
3009,163554642
3010,19918691
3011,27296617
3012,31431686
3013,10418724
3014,18219193
3015,9117655
3016,12128119
3017,27859091
3018,-8441022
3019,-10380317
3020,8135817
3021,-7982438
3022,2063820
3023,379942
3024,-8524214
3025,-2
3026,-2887564
3027,27259608
3028,-8087966
3029,-7878287
3030,-6173182
3031,-8303225
3032,-1067528
3033,-7982438
3034,-9231969
3035,-7982438
3036,-9003757
3037,-6352539
3038,-7447293
3039,566432
3040,-4375542
3041,-8751084
3042,-6773305
3043,-7368360
3044,-6155784
3045,-7825966
3046,-7762741
3047,-7775495
3048,5919977
3049,64720045
3050,2195305
3051,1537918
3052,8194889
3053,-7377565
3054,-8390135
3055,40987215
3056,341960
3057,-4682793
3058,265658325
3059,73673267
3060,72640501
3061,42389960
3062,-9145573
3063,28545765
3064,8147168
3065,11038335
3066,13
3067,12433766
3068,6515195
3069,-5378268
3070,-4434517
3071,-6029109
3072,-5677496
3073,-7315552
3074,9552323
3075,113969889
3076,92026065
3077,-11403483
3078,15999276
3079,-5314165
3080,301235943
3081,204427785
3082,137744622
3083,185718026
3084,198248418
3085,-10013770
3086,80660588
3087,56488255
3088,24785048
3089,23767223
3090,21010295
3091,41599506
3092,44719515
3093,37560945
3094,72879250
3095,14279474
3096,8140543
3097,15731807
3098,68514449
3099,8223209
3100,49852531
3101,9849815
3102,4611519
3103,1754945
3104,1108521
3105,7927793
3106,764845
3107,15062549
3108,-889357
3109,5733928
3110,-17834
3111,-2081945
3112,-3822327
3113,-3769697
3114,-5034759
3115,-10809307
3116,-3581842
3117,-10146152
3118,-7411047
3119,-6220828
3120,-6842090
3121,1330971
3122,-7117050
3123,-6852244
3124,29
3125,-7403060
3126,-13082764
3127,-6842090
3128,-6664710
3129,-6147674
3130,-1752968
3131,-6372785
3132,-4009264
3133,2059237
3134,25437987
3135,91359419
3136,1423410
3137,138
3138,14675918
3139,598554
3140,281981958
3141,88079818
3142,-6491929
3143,18662629
3144,-8866773
3145,-1059790
3146,-1641131
3147,-3126011
3148,45666644
3149,-4276522
3150,990
3151,-5950935
3152,11033979
3153,-8886280
3154,17438999
3155,-533935
3156,-8511705
3157,-5409940
3158,178986564
3159,97035286
3160,74112070
3161,40782629
3162,222938802
3163,105281685
3164,60579993
3165,101238612
3166,151088773
3167,75899415
3168,65645710
3169,34482163
3170,64626972
3171,54479357
3172,86884512
3173,35066329
3174,54313951
3175,64090729
3176,39430864
3177,42230265
3178,25963446
3179,134759881
3180,20123521
3181,27895976
3182,-6675020
3183,8079398
3184,20599989
3185,37482270
3186,41523789
3187,23482481
3188,24551898
3189,13346122
3190,454736384
3191,28915359
3192,13865199
3193,36248246
3194,31709335
3195,11186388
3196,19185140
3197,-7712476
3198,11604629
3199,22840988
3200,12911140
3201,52084421
3202,22851617
3203,15832799
3204,1211608
3205,65
3206,-7058850
3207,-5635774
3208,-6333409
3209,3820839
3210,-7414512
3211,7755422
3212,-6587927
3213,628178
3214,603016
3215,5428176
3216,-1042158
3217,-2318121
3218,42119651
3219,-1108527
3220,-2709075
3221,-165785
3222,-2684500
3223,-3978663
3224,3900722
3225,-7128060
3226,-2722167
3227,145250
3228,-5252597
3229,-1851146
3230,-5930875
3231,-4435184
3232,-8710990
3233,-8115916
3234,536616
3235,-6088724
3236,98490560
3237,-4937886
3238,-5269689
3239,-5553925
3240,-5339354
3241,-5339354
3242,-16018064
3243,-8680158
3244,-5200933
3245,14679471
3246,31754087
3247,-5096880
3248,91075390
3249,-2111253
3250,-5339354
3251,5130142
3252,11638925
3253,5991387
3254,-4
3255,-5177160
3256,-5085344
3257,-5385212
3258,224387080
3259,90713257
3260,345359241
3261,36729116
3262,13495485
3263,-2424246
3264,3396939
3265,3709243
3266,-6941229
3267,5798226
3268,-5990744
3269,-6007518
3270,-2500309
3271,-4282217
3272,28608156
3273,-5337787
3274,692605
3275,-1005725
3276,188883623
3277,-4637326
3278,28605131
3279,2810521
3280,-6417137
3281,41210371
3282,-3706132
3283,-4981935
3284,33853307
3285,83887871
3286,200509082
3287,-4501878
3288,58392791
3289,142785121
3290,59461560
3291,77143880
3292,51819305
3293,-4018547
3294,63318711
3295,-4868946
3296,-7223187
3297,51037843
3298,23788651
3299,35121236
3300,13535973
3301,16158534
3302,12177448
3303,11013884
3304,43087524
3305,32720522
3306,4090535
3307,3850282
3308,-39482990
3309,8996363
3310,51510732
3311,-5000619
3312,3856716
3313,747343
3314,411160
3315,6631582
3316,-798474
3317,-1841683
3318,2306599
3319,-3216075
3320,-3765417
3321,-4443140
3322,1562012
3323,-5201577
3324,702832
3325,-1745470
3326,-3601568
3327,-1420313
3328,-1925141
3329,-4327952
3330,-10556905
3331,-16966676
3332,-5201577
3333,-4817594
3334,-694139
3335,-4048047
3336,23709707
3337,4368832
3338,13034341
3339,-4682793
3340,-4160746
3341,-4385168
3342,-4385168
3343,49043088
3344,34985936
3345,1132893192
3346,-7692777
3347,10471866
3348,3716654
3349,-3940517
3350,-1890337
3351,-4333323
3352,11152361
3353,79419530
3354,339558442
3355,133439402
3356,-5269689
3357,33874027
3358,34331076
3359,15984881
3360,2441905
3361,18821917
3362,20450699
3363,17049744
3364,16870106
3365,38407793
3366,8092352
3367,-4675283
3368,36452196
3369,3536531
3370,-1081988
3371,742447
3372,-4016646
3373,-4262107
3374,-4043983
3375,-3991219
3376,-3786958
3377,-3688782
3378,-3786958
3379,-3737548
3380,-3673476
3381,48023911
3382,143492317
3383,17777047
3384,959160
3385,10456592
3386,34181446
3387,4421340
3388,-3583388
3389,14251797
3390,30957127
3391,-6990485
3392,-3475919
3393,-2600779
3394,33293050
3395,58997363
3396,10147409
3397,2597024
3398,2400543
3399,791510
3400,236960569
3401,252011682
3402,-2631100
3403,16861014
3404,16896094
3405,196407993
3406,39460479
3407,42196723
3408,28079837
3409,93406555
3410,81906655
3411,20232525
3412,32463712
3413,30450628
3414,26892987
3415,67266068
3416,25408071
3417,68403033
3418,18103542
3419,10377994
3420,47746787
3421,18204004
3422,20058522
3423,10478498
3424,241450
3425,-4688661
3426,16060282
3427,14993939
3428,11724845
3429,15275150
3430,8846842
3431,6435011
3432,4632320
3433,12526211
3434,31729622
3435,-3850282
3436,1500220
3437,-3376408
3438,1878365
3439,99896
3440,66474
3441,4403503
3442,8268736
3443,-253780
3444,-1039353
3445,14781450
3446,-2500984
3447,-3120559
3448,-4057958
3449,-732272
3450,9809571
3451,-3287911
3452,-3901183
3453,-3307917
3454,407873
3455,-3245964
3456,-3332355
3457,1385776
3458,-3
3459,-3203612
3460,-3161813
3461,-3649114
3462,3553143
3463,4498181
3464,-3161813
3465,-3259658
3466,-3224231
3467,18705363
3468,48633417
3469,24596033
3470,88583577
3471,150735891
3472,3939234
3473,59354390
3474,8166407
3475,7326518
3476,211097665
3477,48109598
3478,9240958
3479,689243
3480,-2396187
3481,-3043815
3482,11232148
3483,62367620
3484,33875425
3485,46782059
3486,19345762
3487,18499846
3488,15648455
3489,34873460
3490,-3611146
3491,29568943
3492,4160128
3493,904482
3494,12001538
3495,4711637
3496,-2842568
3497,-16175932
3498,-2764283
3499,-2448866
3500,-2634844
3501,-36406531
3502,4505825
3503,-34997736
3504,-2634844
3505,6875716
3506,-2740730
3507,12133206
3508,-2721423
3509,745215
3510,21250762
3511,-3044739
3512,228715701
3513,53144056
3514,30836417
3515,18426173
3516,-2424057
3517,56210998
3518,609034
3519,-2209759
3520,33889378
3521,160446251
3522,29905453
3523,13357688
3524,29691924
3525,23528981
3526,37227774
3527,12406551
3528,12331571
3529,80659906
3530,37235982
3531,11995151
3532,20241226
3533,-8047526
3534,7407486
3535,16187013
3536,24267645
3537,3209279
3538,14931322
3539,13315997
3540,17132905
3541,5794741
3542,6608219
3543,5398364
3544,4767809
3545,844739
3546,633135
3547,3770894
3548,10544222
3549,-403799
3550,-665398
3551,-551207
3552,-2341396
3553,986251
3554,-1618154
3555,-1616505
3556,-2515218
3557,-2471139
3558,-2288605
3559,-4205911
3560,-14030364
3561,-6817000
3562,-2737752
3563,-1633593
3564,4603204
3565,-1110785
3566,-5481
3567,-2250939
3568,-2
3569,18471278
3570,-5921041
3571,-2310847
3572,-17502168
3573,-2192584
3574,-7573917
3575,-2107875
3576,-2107875
3577,-29307412
3578,-2055178
3579,19318495
3580,960450
3581,240201
3582,3417718
3583,-2002481
3584,74211318
3585,15144221
3586,15733135
3587,-2250278
3588,21166929
3589,13072248
3590,-1286585
3591,690853
3592,9769255
3593,-1947578
3594,-1973325
3595,7559759
3596,-437207
3597,-1616078
3598,26934534
3599,14830862
3600,-2153359
3601,-1606260
3602,316839
3603,3500395
3604,16771038
3605,68642574
3606,9528978
3607,7846578
3608,2918126
3609,5092347
3610,23624027
3611,15485011
3612,23162494
3613,8102898
3614,11535574
3615,11417141
3616,-17683172
3617,14535851
3618,1153015
3619,107492648
3620,1266838
3621,-1925141
3622,-946709
3623,2235631
3624,-1521034
3625,-1371911
3626,478812
3627,-1426325
3628,366612
3629,25283106
3630,-1553439
3631,-1802784
3632,-1580906
3633,-1802784
3634,-1350563
3635,-1674031
3636,-2310847
3637,-1
3638,-366290
3639,-1
3640,-9737893
3641,1601806
3642,-1580906
3643,538511394
3644,-1704842
3645,2276236
3646,-1
3647,-2080373
3648,-3363793
3649,-2763663
3650,3356640
3651,-1712861
3652,-784061
3653,794495
3654,1789
3655,-1233843
3656,13298474
3657,33722470
3658,25768099
3659,3424418
3660,-16661775
3661,17249867
3662,13230809
3663,-1779483
3664,125076607
3665,19623894
3666,-1
3667,-1406584
3668,13442134
3669,1797204
3670,19190173
3671,9628091
3672,-1370365
3673,-971936
3674,-1404838
3675,-1492895
3676,4568806
3677,-1315550
3678,352122
3679,-2283837
3680,18794256
3681,456710
3682,-1995259
3683,-1238016
3684,3338116
3685,26348658
3686,-1425435
3687,-1853857
3688,204455539
3689,76364461
3690,65219878
3691,47426684
3692,27978925
3693,123988664
3694,19857060
3695,20649463
3696,19251323
3697,10874004
3698,11752170
3699,14705656
3700,14843369
3701,110460734
3702,72150229
3703,18298962
3704,53666119
3705,17051856
3706,1957882
3707,8921995
3708,5949194
3709,5642960
3710,3930452
3711,3335989
3712,-1081988
3713,1411356
3714,805263
3715,955971
3716,-1250154
3717,-1
3718,-187207
3719,-482836
3720,-1335004
3721,-670083
3722,359308
3723,-1233843
3724,-608908
3725,-849153
3726,-1186175
3727,-1081988
3728,-685059
3729,-1096292
3730,16735
3731,-1300394
3732,-1174291
3733,-1040186
3734,-1177632
3735,-1081988
3736,-1067557
3737,-1067870
3738,-1096292
3739,-1110785
3740,-1067870
3741,-1067870
3742,-1
3743,-264422
3744,-1027888
3745,-1014477
3746,-974966
3747,20406276
3748,-998701
3749,390162
3750,7297922
3751,-623258
3752,18811262
3753,732877704
3754,-37090
3755,-1081988
3756,431896
3757,3392818
3758,-888628
3759,283424
3760,2520457
3761,-909525
3762,1350927
3763,-962397
3764,254732091
3765,3571491
3766,-364604
3767,-746007
3768,-1427398
3769,-625077
3770,-866567
3771,17526125
3772,9901946
3773,1225124
3774,4995843
3775,-896611
3776,-780139
3777,-703
3778,-676242
3779,-737756
3780,7814799
3781,322419776
3782,64528131
3783,-1041619
3784,-550534
3785,24174765
3786,-62203
3787,-882465
3788,38078511
3789,-595093
3790,66413313
3791,28644523
3792,10092609
3793,-2020355
3794,-56756
3795,378426
3796,126576
3797,371490
3798,-548146
3799,-4058146
3800,-722229
3801,-452419
3802,4212608
3803,-548146
3804,-633340
3805,333541
3806,-548146
3807,-548
3808,-533935
3809,966654
3810,620992
3811,5699180
3812,-329299
3813,55672977
3814,275920
3815,226343775
3816,8249876
3817,1433474
3818,155982206
3819,-600928
3820,2487405
3821,30978220
3822,12975131
3823,47850753
3824,-6543678
3825,1742945
3826,-368878
3827,1467391
3828,281180
3829,12748983
3830,125662
3831,9264343
3832,1260310
3833,10
3834,-370153
3835,-355852
3836,-231084
3837,-609710
3838,2247093
3839,-341858
3840,13723215
3841,-337640
3842,-333235
3843,350029
3844,15714695
3845,4986839
3846,-316670
3847,-320361
3848,336178
3849,-61
3850,3657096
3851,-209013
3852,-333751
3853,-285087
3854,-281367
3855,74767341
3856,-270
3857,2346332
3858,-124648
3859,51872833
3860,11396808
3861,168426137
3862,5824417
3863,29447097
3864,6188035
3865,2327908
3866,2939225
3867,-250030
3868,-547985
3869,-14631105
3870,961202
3871,513123
3872,1862714
3873,28269405
3874,-213
3875,3427034
3876,24058453
3877,9707625
3878,3415664
3879,-140483
3880,-247108
3881,7657402
3882,11954665
3883,44860244
3884,12134861
3885,-106
3886,4165088
3887,-79045
3888,34718001
3889,-131070
3890,-77754
3891,395600
3892,-65777
3893,-52696
3894,-60092
3895,-3629804
3896,-54099
3897,551626
3898,-52696
3899,-600928
3900,-24166
3901,4338333
3902,-50715
3903,96138
3904,-23803
3905,11100900
3906,-15
3907,105465
3908,508725
3909,2595925
3910,-9997
